gene_symbol,chromosome,start,end,BXD1,BXD2,BXD6,BXD8,BXD9,BXD11,BXD12,BXD13,BXD14,BXD16,BXD18,BXD19,BXD21,BXD23,BXD27,BXD28,BXD29,BXD31,BXD32,BXD33,BXD34,BXD36,BXD40,BXD42
Itgal,7,134439774.0,134478651.0,10.32608766,9.729239061,9.747370753,9.343828217,9.733842881,9.937008745,10.69436601,10.4811839,9.493164345,10.43543027,10.26014518,10.62488435,9.303512706,10.43052073,10.68422139,10.21402466,9.785202641,10.04003245,9.945874213,10.819924575000002,8.857926164,9.990490373,10.01253704,10.73996544
Itgam,7,135206154.0,135271674.0,8.606815264,8.190670108,8.203682713,8.442594981,8.112556219,8.938579192,8.888046281,8.928091742,8.333481161,9.094525547,8.599694241,9.357603018,8.761305503,8.903856505,8.852708887,9.084254789,8.869102918,9.360463218,8.947919582,9.1927076825,7.713059115,9.350928088,9.164867439,9.504047285
Itgb2,10,76992997.0,77028453.0,10.87273005,11.20654068,10.28223497,9.810588154,11.01772963,11.1986977,10.80163913,10.91464126,9.977413228,11.37877914,10.33584434,11.74182615,9.426532878,10.90285909,10.92198709,10.67418149,9.609413979,10.15663869,9.252936071,11.0138843,9.489044228,10.30320142,10.71946954,10.79505912
Itgb2l,16,96643895.0,96665226.0,12.455998059999999,11.919848909999999,11.683914163,11.77603257,9.523868312,9.6783274335,12.300813394999999,12.47010051,9.5712841775,12.28178373,9.997682666,10.5819087185,11.8661842,9.856009677,10.118913194000001,9.973863277,9.9183434135,9.9701925965,11.93056333,12.1917815725,9.0122796305,9.809277401,9.592069663,12.46149029
Itgb7,15,102046426.0,102062366.0,10.62488435,10.49808535,11.40735315,10.68664159,10.89799563,10.37813421,11.44387111,10.94284138,10.33072353,10.69825658,11.04471874,9.824233992,10.72189389,11.07251556,11.17319067,11.12189461,11.11040206,10.54629782,11.09004909,11.147719145,10.42737889,10.49536299,10.79992356,9.683674527
Itpr3,17,27194249.0,27259168.0,8.382543031,8.144430676,8.982803348,7.649593287,8.527867764,8.183360248,8.491112049,8.172493826,7.842458633,8.172493826,8.853883348,7.73556087,8.287035934,8.091285746,8.283071656,8.42423899,8.16812608,8.04840125,8.48159932,8.840396825,8.361111395,8.344472978,7.829006243,7.599175683
Jak1,4,100824972.0,100937887.0,7.212718386000001,7.641880003500001,7.190974945,7.4238470375,7.761989647,8.3854066765,7.130939773,7.1106811265,7.3458660865,7.7537848615,7.109218009999999,7.9646402485,7.4914938825,7.3542148030000005,7.19008814,7.224302771,6.9948135065,7.244144859,7.0213495825,7.3994788175,7.827737964000001,7.4908412955,7.8616578515,8.1216645645
Jak3,8,74200195.0,74214474.0,9.3391481105,8.497425759,8.5402081915,8.5826575415,9.1177756235,8.0065680125,8.164682959,8.506583956,7.9606164955,8.114792633,8.5050697645,7.8448998114999995,8.1985011675,8.270481906,8.269427023,8.8314618735,7.8890547975,7.63778018,8.008727351,8.56420382325,8.170656812499999,8.321467117000001,7.771034755500001,7.890170204
Jun,4,94715725.0,94718913.0,8.293249039,8.022818425,8.782707491,9.390106218,9.771447089,8.395036622,10.27351016,10.07121973,9.285920206,9.784246481,9.632719776,8.62180843,8.030894281,9.323114238,9.212192703,9.900886861,9.42898919,8.994938592,9.515328099,9.5081500765,8.656996902,9.765980096,9.400885016,8.959358987
Kcnk12,17,88145177.0,88197334.0,8.207279975,8.453265198,8.646579953,8.712110246,8.598986062,7.896341518,8.274037829,8.443872586,9.18521455,8.084453821,8.914301302,7.706179995,9.481242998,8.18247058,8.831662447,8.653862746,8.565867001,8.20573708,9.271889054,8.050700428999999,8.920405972,9.154806728,8.782707491,7.728327539
Kcnn4,7,25155333.0,25170220.0,8.448623883,7.980548853,8.141717,8.419117999,8.118876718,7.612145121,8.028151007,8.328400615,8.453265198,7.964493724,8.571404322,7.885637639,8.868348993,8.060982719,8.245603897,8.068313226,8.711032371,7.973214331,8.149336718,8.0138948675,8.692304664,7.863774936,7.940824867,7.332038013
Kctd12,14,103380888.0,103381657.0,10.0893843155,10.502864225,9.278459726000001,9.293486032,10.35414144,11.000518275000001,10.0009020675,9.990746719499999,9.3123481305,10.617218545,9.595198715,10.81209477,8.6267125595,10.133804698,9.927580314,9.7641911855,9.432794349,9.7815124265,8.893638389,10.06789929575,9.491402205,9.452384414,10.437156569999999,10.911599512999999
Kctd2,11,115281442.0,115292588.0,10.08430894,10.34061055,10.02601067,9.557435483,10.0470764,10.63938826,9.855637322,9.838166593,10.24228696,10.07513678,10.3222863,10.47700248,9.716201178,10.51030519,10.23730394,10.43474406,9.769060546,10.43127222,9.450174291,10.253239821,10.04560676,9.674199516,10.44919167,9.593360446
Kctd3,1,190794977.0,190831719.0,7.105073526,7.407656461,6.793665216,6.607474166,7.17471535,7.316746211,6.608078064,6.908043748,6.877290133,6.761640666,6.730337248,6.989650049,7.993739975,6.786448669,6.648478261,6.948895042,6.443662358,6.632756375,6.32177885,6.660038257,6.576510232,6.5907237,6.9781406,6.505581211
Keap1,9,21034511.0,21043257.0,9.016163422,8.651706146666667,9.018061781333335,9.748005461,8.823640981333334,9.178870119666668,9.216705945000001,9.113452016333333,9.580387023333333,8.948769018333333,9.199829231333332,8.793492900666665,9.953610005,9.076030598333334,9.197792312333332,9.259308101333334,9.797662068000001,9.687912858999999,9.835728709,9.127638807166667,9.643123392333333,9.625930725333333,9.585169176666668,9.20905945
Kel,6,41636329.0,41654338.0,7.775094846,7.44315667,7.808704662,7.300341194,7.514418889,7.404955589,6.864842963,8.284309123,7.799747331,7.419741275,7.446811981,7.882245725,7.20897224,7.250173495,7.067690779,7.062664453,7.491968114,7.351093427,7.039362697,7.304027464,7.130370546,7.321309986,6.72543866,6.935730678
Khdrbs1,4,129380408.0,129419547.0,8.7233057935,8.273658854,8.2536143765,9.4893214665,8.277040118,9.204755541499999,9.0788591265,8.8904812465,9.507803568,8.7336885755,8.715251897,8.688972569,9.4298679495,8.9479032285,9.0923629165,8.932400578,9.574108933,10.000393822,9.144835074,8.888639353750001,8.5849159145,9.375758663,9.1419192605,9.0844873155
Kif2c,4,116832244.0,116855244.0,6.258999581,9.895574209,10.22508025,10.37456542,6.234912991,9.871961858,6.378498707,10.1836478,6.535587977,6.447277946,6.408600285,6.393761565,6.314082182,6.353225421,6.367276795,6.50787579,6.564162116,10.33633058,6.233188475,6.3477408865000005,10.59685826,6.255747094,6.531843909,9.234137687
Kif3b,2,153117149.0,153159126.0,7.413541999,8.035043194,7.183558289,6.88291861,7.93894234,8.01383792,7.276501083,9.209853729,9.202121184,8.009371846,7.276767727,8.274037829,6.593681852,7.708820009,7.551175749,9.49367885,6.843566515,7.00813432,6.882066051,9.528221218,8.796199377,7.154347976,7.72626269,7.276388041
Klf1,8,87425827.0,87429184.0,8.665904961,8.248928205,8.811257593,8.529822808,8.347290384,8.448623883,7.657831337,9.120468369,8.364504472,8.34070599,8.411521572,9.109995557,8.360789459,8.01817912,7.478566676,7.549362249,7.582351318,8.096894291,8.522822071,7.949181026,8.719956809,8.197901491,7.674019894,8.414109558
Klf13,7,71036253.0,71083743.0,9.3130461,10.09124393,10.63568597,11.85333195,10.91464126,11.26803873,10.18420644,9.777179429,11.64664532,10.15313969,10.06272605,10.65142674,11.88592538,10.51101443,8.900318514,10.50285013,11.9886727,11.35790096,12.09569495,9.842889534,11.80335312,11.57602759,11.38200722,11.57978865
Klf2,8,74842932.0,74845555.0,11.86556139,11.5416463,12.3151262,13.0003441,12.33590712,12.04530812,11.98074005,12.74502628,11.66833497,13.15404379,11.91910853,12.58726569,11.44492555,11.81907265,11.97168962,11.95470782,11.98201693,12.39266049,12.22064631,12.78503204,12.02642487,11.5502343,12.04685174,13.03784732
Klf3,5,65194762.0,65221368.0,8.852357719333334,9.565676915666666,9.220528758333332,10.403178861999999,9.837977078666666,10.182452772666666,9.239201931666667,8.778756654666667,9.816780715666667,9.766176760333332,8.834949975333332,9.88261792,10.074500294333333,9.516101543666666,8.913535640000001,9.370871787666665,9.76415297,9.849486310333333,10.019620358333333,9.2486017915,10.010141207,9.976311697666667,9.915108177333332,10.589297718
Klf4,4,55540015.0,55545338.0,8.103096654333333,8.054141377999999,8.610302633333333,8.219036457333333,9.002905075666666,8.534977823666667,8.558977035666667,8.483965496,7.870979788333333,8.363089621,8.17966321,7.820462446333333,7.700973126,8.430470504333334,8.361260319666668,8.234089299333332,8.353196277333334,8.286884949666666,8.661913855,8.095856563666667,7.703371479,8.404100509666668,9.408733128333333,7.475050068666667
Klf7,1,64076021.0,64168856.0,9.912543981666667,10.225058775333332,10.448816670000001,10.924587269999998,10.541689153333335,10.8494483,9.723416217333332,9.742183996333333,10.622973806666666,10.533206466666668,10.236744281666667,10.978415140000001,10.967204633333333,10.462332080000001,9.52811941,10.782216,11.04626342,10.580497293333332,10.89967566,10.152630874833333,11.113076079999999,10.857865369999999,10.705925116666668,11.396647506666667
Klhdc2,12,70397668.0,70411674.0,9.068057376,9.482178952,8.954717138,8.517302797,9.248088726,9.36340553,8.674988534,8.710654857,8.350018641,9.06728849,8.612026803,9.33234195,8.063483131,8.794690344,8.782707491,8.620371262,7.803500381,8.239306357,7.887444745,8.8129424615,8.910102415,8.415392181,8.933256571,8.895415293
Klhdc3,17,46811503.0,46817746.0,10.25498819,10.15133606,10.22321212,9.42233749,10.27911544,9.35996544,10.0678577,10.19492702,9.502186897,9.913978319,10.29486042,9.875170005,9.53002578,9.827844364,9.907184683,10.26083281,9.368035359,9.611309671,9.887567295,10.149334620000001,8.90708714,10.07513678,9.683130007,9.635665833
Klhl7,5,23606428.0,23666603.0,8.331276641,8.504456188,8.330952223,7.762521384,8.417900844,8.450621495,7.831245005,8.06859667,7.85870536,8.156441978,7.986240684,8.094897234,6.976606968,8.138160644,7.839329567,8.091285746,7.57424324,8.061543211,7.51221975,7.922037609,7.529059805,8.097198317,7.889639624,7.795912449
Klk6,7,51079869.0,51087172.0,7.230494934,6.738969217999999,6.871270516499999,7.0428576315,7.2294993949999995,7.513517996999999,6.7999431755,8.0661358245,6.875852881,7.0782191065,7.3753875835,7.1708076295000005,7.106755974,7.265582507,8.5237075915,7.2495675765000005,7.740486898,7.111869122,6.8128381959999995,6.952403390000001,6.92998505,6.8163462915,7.783115867,7.1299397895
Klra17,6,129781182.0,129826690.0,12.30004888,10.26724745,10.1778389,10.38057746,11.7445049,12.500852,10.23360942,12.35098481,10.2209093,10.40317184,9.94793638,12.72127781,10.76859167,10.2577018,10.0849433,10.33186226,12.58208546,9.916206207,12.37885725,9.9514114685,12.6854642,12.45518061,12.07294876,11.74965023
Klrd1,6,129541800.0,129548793.0,8.217137022,7.94133866,8.367995177,7.739648072,7.974060753,8.647662215,8.139638876,7.963243059,8.151895197,7.963750072,7.976428081,7.772435407,8.238118751,8.160765516,8.290481748,7.995999388,7.970435176,8.183671438,7.32404013,8.258433608499999,6.978092771,6.743829973,6.727786495,7.669925764
Kpna2,11,106849943.0,106860855.0,9.512540817,10.08430894,8.974810509,8.703916092,9.770021017,9.834918919,8.910579175,8.871798172,8.700843621,9.436888238,8.766463611,9.191956873,8.399938973,9.231787109,9.074859165,9.043707066,8.180995327,8.610743306,8.002644365,8.707266967999999,8.736868413,8.825491536,9.252936071,8.188565455
Kpna3,14,61984023.0,62058711.0,7.334988735,8.207868772,7.25393795,7.010077957,8.202170493,8.460926429,7.116478193,7.268413114,6.832153637,7.774242711,7.170963824,7.841016567,6.608223903,7.694134197,7.347017741,7.367055041,6.664911812,7.027284644,6.875195532,7.2584123510000005,7.172448881,6.893772255,8.014999961,6.713034701
Kpnb1,11,97021028.0,97049195.0,8.701600245,9.446059251,8.505843785,8.393386826,9.168958423,9.436344402,8.29383404,8.484976461,8.543037139,9.000311946,8.314645138,9.003610504,8.10799003,8.922000235,8.638403294,8.868728426,7.699121957,8.347290384,7.680962565,8.443797675999999,8.595319953,8.106229749,9.613332335,7.694956449
Krtcap2,3,89049888.0,89053644.0,12.85180441,12.44609112,12.62365314,12.96947253,12.54149739,12.28518204,12.58981327,12.5469006,12.94494677,12.11081681,12.51818479,11.3513325,12.77747487,12.54397888,12.54893309,12.61441751,12.80054374,12.71084698,12.80054374,12.218336359999999,12.80667988,12.48435586,12.51344857,11.10961996
Lamp1,8,13159272.0,13175336.0,12.49873616,11.99187523,12.70218474,12.42510228,12.43232548,11.91910853,12.80054374,12.65928766,12.41040611,12.33822227,12.6993916,11.95630578,12.59722186,12.5080814,12.6993916,12.66706832,12.90959209,12.63773195,12.85475889,12.42488163,12.17808228,12.70537857,12.75044669,11.4892709
Lasp1,11,97660314.0,97700078.0,10.319810877666667,10.145841858333334,10.092545901333333,10.036907142,9.907119508666666,10.337640531666667,10.687620973,10.611849116666667,9.857648144666667,10.555928385333333,10.444849437,10.972397710666668,10.326087443333334,10.544839181333332,10.508527598666667,10.590097832,10.015021691333333,10.187807732666666,10.363179732666667,10.404951351333333,9.662580822,10.496269121,10.337664387333334,11.103782213
Lbh,17,73267645.0,73291282.0,9.09856213,8.774838333,8.135017682,7.702945361,8.038148351,8.325879311,8.685749846,8.527867764,8.197901491,8.499736267,8.367995177,8.460305934,8.485280844,8.501787156,8.563121578,8.899531662,8.271238647,8.238352997,8.396240778,8.819967499,7.264441473,8.215351412,8.249546691,8.417206434
Lck,4,129225593.0,129250885.0,7.83888868,7.512036236,8.193190201,6.989604709,7.368579552,7.412308655,7.497435071,7.712841498,7.459119296,7.517720384,7.570636503,7.296335304,6.65025001,7.800903833,7.880052575,7.802555723,7.295524857,7.843692382,7.066513589,8.1030864645,6.811291022,7.348434805,8.524507355,7.058781255
Lcp1,14,75530908.0,75630649.0,11.49819144,11.03821814,10.58980264,11.20925675,10.75980989,11.71820737,11.61614992,11.68181123,10.96815411,11.7789226,11.17831937,12.07623594,11.13165657,11.00309596,11.69766298,11.90722445,11.12293033,11.43114222,11.37877914,11.994335875,10.59915527,11.52447697,11.58690307,12.20979126
Lcp2,11,33946920.0,33992295.0,8.164549500666666,8.788939060333334,8.103552497,8.071627646333333,8.417446929666667,8.97251535,8.099590685,7.938271582666666,8.050304657333333,8.404112738333334,7.966771231999999,8.651799542666668,7.837822005,8.111661307666667,8.087261766666666,8.148742137666666,7.893464446,8.164166424666666,7.744848344,8.136917278666667,8.401651496333333,8.187919957,8.681261503333333,8.98118133
Lgals1,15,78757172.0,78760622.0,12.89933843,11.89194705,13.14176873,12.82149114,12.88964313,12.21863072,13.07109125,13.05500853,12.39493872,12.08096339,13.01975206,11.38109571,12.88680889,12.52754392,13.22698235,12.6881121,12.38783638,12.8420903,12.69418949,12.735506619999999,13.07540865,12.46992514,13.01975206,11.37456688
Lgals3bp,11,118254065.0,118263406.0,9.970191831,8.704912873,9.053438799,9.225630173,8.562822995,8.315278229,9.615761867,9.931670655,10.10270704,9.247274229,9.920180749,8.746431647,9.385215935,9.082250555,9.655529859,10.06223187,10.08430894,8.761305503,9.499743349,10.012618739,8.220020051,8.811257593,8.67086098,8.377569197
Lgmn,12,103632294.0,103678023.0,8.952160125,7.973771913,8.598370646,7.961375761,7.951359193,8.217137022,8.738888377,8.734264048,8.109198497,8.562822995,8.470029097,8.283071656,7.831465024,8.606440713,8.734264048,8.773301642,8.350363935,8.589978884,8.571404322,8.690099480499999,7.511530775,8.105068684,8.447261707,8.162215696
Lhx1,11,84331479.0,84338923.0,7.6577832795,7.714262355500001,8.069673771,8.1092848185,7.6635251905,8.3532389005,7.0286280995,7.4455166115,7.7924262095,7.4062246725,7.603350177,7.4476023325,7.817085421,7.643726388,7.916305032,7.114347723,7.1375928745,7.624819716499999,7.5562616505,7.96618244175,8.4042521845,7.8761771145,8.065140273,9.7108729005
Lilrb4,10,51200446.0,51216419.0,8.5092076865,8.3715206885,7.969563457,8.106052001,10.62113277,8.7684031265,8.496397571500001,8.188185069,7.698521082500001,10.60239752,10.047303383,10.940788155,9.1761487985,8.2113441055,8.398546104000001,8.290938159,7.763076516,7.8597739995,7.5365820305,8.342912268500001,9.133744058,7.959651651,10.13488675,10.545104705
Lin7c,2,109731010.0,109741160.0,7.413001216,7.926647589,7.144670341,6.984145648,8.122215637,8.040137592,7.143750176,7.163666459,7.120646428,7.648202437,7.177159866,7.860677703,6.86729456,7.317756346,7.054535753,7.152235045,6.685993178,7.081479302,6.847236608,7.2851998469999995,7.427334658,7.081157889,7.372257883,7.283137946
Lmnb1,18,56867467.0,56913078.0,8.257318884,8.0184713515,7.582687136500001,8.304231871,8.396860637,8.830702176500001,8.73181861,8.830622403500001,7.6681371575,8.656202892,8.044418456999999,8.429955874000001,7.548361178,8.39066607,8.459285933,8.748923913999999,8.08034488,8.2970881765,8.0977479855,8.236526999,7.476707216,8.2564019555,8.68130169,8.5363204895
Lmnb2,10,80363948.0,80380990.0,10.30650047,10.165806,10.60508557,10.39935796,10.43402277,9.894031951,10.42283476,10.57171115,10.60068456,10.04881765,10.58564568,9.866146587,10.62021595,10.44006163,10.62330968,10.57393159,10.77876442,10.65005604,10.72341693,10.240668079,10.43330684,10.60654958,10.42853842,9.346040333
Lmo4,3,143851494.0,143868184.0,10.444811392,10.573804226,10.620914551,11.419336579500001,10.5809653325,11.257485848,10.364883866500001,10.357948677,11.3349601195,10.7587387895,10.393089119499999,11.072582482,11.6205579735,10.4052312035,10.1926852715,10.6420286385,11.230309266999999,11.0567985805,10.816035645,10.339817086250001,11.606072883500001,10.997969622,10.663425382,11.585068748000001
Lpxn,19,12873133.0,12908301.0,9.925219551,9.042100932,9.49367885,9.106554341,9.088133574,9.030948191,9.709592073,9.385215935,9.157441579,9.089388124,9.203439774,8.518022247,9.057261584,9.572223549,9.59488456,9.405328921,9.551594765,9.32272099,9.43734036,9.4446399325,8.537138218,8.925679564,9.564773173,8.532638572
Lrp4,2,91297668.0,91353936.0,8.631280865,8.668414494,8.751721653,8.558731038,8.070783559,8.00397227,8.072799892,8.163890379,8.251909601,8.95599457,8.259411284,8.228052163,7.874179772,8.173324661,8.130449712,9.073113686,8.277086166,9.060950611,8.030045507,8.735902161,9.228729833,8.171244284,7.829544714,7.832136531
Lrrfip2,9,111020639.0,111127829.0,8.713899821,8.394966274333333,8.379483252666667,8.655227731666667,8.300541600666667,8.975773098666666,9.2642733,9.106123044,8.907716575,9.263805438333334,8.848081793,9.474541436,8.511582659333333,8.983808284333334,9.029861936000001,9.309152264333333,9.319803654666666,9.477198013333334,8.672063295666668,9.2991237735,8.127366008666668,8.776838873,8.793321719666666,9.289777413000001
